Gridpoint,X_m,Y_m,Z_m,X_disp_mm,Y_disp_mm,Z_disp_mm,XY_disp_mm,XYZ_disp_mm
118090,569479.7585,5209777.297,429.97,1.765972084,-1.394255022,-3.10326786,2.250023215,3.833128732
118102,569482.2625,5209780.754,429.95,1.679675076,-1.38900662,-3.02324008,2.179598071,3.727013326
118114,569484.766,5209784.181,429.94,1.535369802,-1.352447638,-2.85623762,2.046087741,3.513483796
118126,569487.2695,5209787.608,429.92,1.355689694,-1.275626608,-2.63155684,1.861482686,3.223384741
118138,569489.7735,5209791.065,429.9,1.132442998,-1.170267662,-2.33780711,1.628481975,2.849086806
118150,569492.277,5209794.492,429.89,0.884063256,-1.041852628,-2.01465434,1.366391137,2.43430829
118162,569494.7804,5209797.918,429.87,0.659898096,-0.885248928,-1.654937508,1.104142727,1.989459554
118174,569497.2845,5209801.375,429.86,0.480313492,-0.700120012,-1.353940396,0.849040094,1.598131308
118186,569499.7879,5209804.802,429.84,0.369086384,-0.522223238,-1.085215254,0.639485629,1.259616615
118198,569502.2914,5209808.229,429.82,0.292631622,-0.381163068,-0.87307039,0.480539853,0.996579378
118210,569504.7954,5209811.686,429.81,0.231322626,-0.280779982,-0.714820008,0.363796036,0.802069323
118222,569507.2989,5209815.112,429.79,0.187158224,-0.212341435,-0.596998552,0.283049617,0.660699899
118234,569509.8023,5209818.539,429.77,0.153981506,-0.16359693,-0.514847332,0.224664771,0.561731283
118246,569512.3064,5209821.996,429.75,0.129134921,-0.131545127,-0.46070266,0.184336508,0.496212544
118258,569514.8098,5209825.423,429.72,0.115242594,-0.108389623,-0.42150538,0.158206087,0.450217671
118270,569517.3133,5209828.849,429.7,0.101147016,-0.093310431,-0.390839706,0.137613791,0.414358819
118282,569519.8173,5209832.307,429.7,0.094043525,-0.083431888,-0.365914432,0.125718195,0.386908821
118294,569522.3208,5209835.733,429.74,0.097371916,-0.060242475,-0.346940886,0.114500855,0.365346992
118306,569524.8243,5209839.16,429.78,0.102995273,-0.035404069,-0.33181671,0.108910396,0.349233165
118318,569527.3283,5209842.617,429.65,0.100426952,-0.015578018,-0.310175148,0.101627985,0.326399862
118330,569529.8318,5209846.044,429.53,0.098317837,-0.00676053,-0.287425638,0.098549997,0.303851278
118342,569532.3352,5209849.47,429.4,0.094829605,-0.00320898,-0.268342364,0.094883884,0.284623569
118354,569534.8393,5209852.927,429.29,0.088881458,-0.003184957,-0.252261649,0.088938504,0.267480835
118366,569537.3427,5209856.354,429.17,0.08126189,-0.002947048,-0.235661759,0.081315311,0.249296298
118378,569539.8462,5209859.781,429.04,0.073463099,-0.001351152,-0.21711981,0.073475524,0.229215323
118390,569542.3502,5209863.238,428.9,0.065608632,-0.001275829,-0.196667425,0.065621036,0.207326304
118402,569544.8537,5209866.665,428.77,0.059641664,-0.00190745,-0.175588498,0.059672158,0.185451037
118414,569547.3571,5209870.091,428.63,0.056486273,-0.004945794,-0.156720667,0.05670238,0.166662915
118426,569549.8612,5209873.548,428.5,0.052553159,-0.008411197,-0.14412689,0.053222014,0.153639653
118438,569552.3646,5209876.975,428.38,0.045014363,-0.01218248,-0.139211101,0.04663374,0.146814292
118450,569554.8681,5209880.402,428.62,0.034750477,-0.010032545,-0.155501899,0.036169705,0.159653024
118462,569557.3721,5209883.859,428.55,0.024967794,0.002595977,-0.153184073,0.025102387,0.15522722
118474,569559.8756,5209887.285,428.48,0.025040679,0.014680468,-0.153477392,0.029026742,0.156198148
118486,569562.3791,5209890.712,428.41,0.028355239,0.022543038,-0.155800654,0.036224414,0.159956406
118498,569564.8831,5209894.169,428.33,0.032239839,0.029410025,-0.157031436,0.043638937,0.162982296
118510,569567.3865,5209897.596,428.26,0.035239579,0.041736416,-0.160951316,0.054623771,0.169967887
118522,569569.89,5209901.023,428.19,0.041239745,0.058134326,-0.16593406,0.071276339,0.180594653
118534,569572.394,5209904.48,428.15,0.061770082,0.071015606,-0.186270113,0.094120983,0.2086991
118546,569574.8975,5209907.906,428.11,0.101627965,0.0866807,-0.242300455,0.133573153,0.276679052
118558,569577.401,5209911.333,428.08,0.215162155,0.145008676,-0.37584126,0.259465353,0.456704414
118570,569579.905,5209914.79,428.06,0.41181782,0.329927966,-0.685280824,0.527680187,0.864902415
118582,569582.4085,5209918.217,428.03,0.722704676,0.625979444,-1.143333756,0.956113128,1.490424232
118594,569584.9119,5209921.643,428.01,1.129095786,0.994873042,-1.803822656,1.504868653,2.34912874
118606,569587.416,5209925.101,427.98,1.567438318,1.415415762,-2.510954846,2.111933867,3.281030158
118618,569589.9194,5209928.527,427.47,2.01371073,1.735744814,-2.91554408,2.658541134,3.945660686
118630,569592.4229,5209931.954,426.77,2.384034856,1.787174988,-3.17782956,2.979532955,4.356170032
118642,569594.9269,5209935.411,426.63,2.76567646,1.76637315,-3.85292346,3.281621609,5.061033449
118654,569597.4304,5209938.838,426.54,3.04052478,1.778772414,-4.6526196,3.522615823,5.835725437
118666,569599.9338,5209942.264,426.46,3.26173846,1.720028818,-5.46872922,3.68747026,6.595789278
118678,569602.4379,5209945.721,426.38,3.3764601,1.70595036,-6.45515854,3.78295512,7.4819664
118690,569604.9413,5209949.148,426.29,3.41662258,1.721802754,-7.4413999,3.825952767,8.36733811
118702,569607.4448,5209952.575,425.94,3.31635608,1.688223192,-8.25793624,3.721332449,9.057694306
118714,569609.9488,5209956.032,425.36,3.19622678,1.507196122,-8.87951488,3.533766515,9.556845206
118726,569612.4523,5209959.459,425.02,2.85926276,1.242550982,-9.2027502,3.117581831,9.716477125
118738,569614.9557,5209962.885,425.04,2.185585164,0.645733278,-9.80514422,2.278980907,10.06650918
118750,569617.4598,5209966.342,425.06,1.570763178,0.089660476,-10.56484044,1.573320044,10.68134774
118762,569619.9632,5209969.769,425.08,1.219345034,-0.387333998,-11.1769779,1.279386548,11.24996289
118774,569622.4667,5209973.196,425.1,1.116230432,-0.817912004,-11.88403516,1.383817338,11.96433208
118786,569624.9707,5209976.653,425.58,1.016861314,-1.017073658,-12.46587296,1.438209219,12.54856304
118798,569627.4742,5209980.079,426.8,0.66006472,-0.925038536,-13.2233543,1.136389778,13.27209406
118810,569629.9777,5209983.506,428.03,0.297808396,-0.498745764,-14.10160756,0.580893431,14.11356698
118822,569632.4817,5209986.963,428.15,0.354993194,-0.248464095,-14.13647414,0.433306559,14.14311337
118834,569327.235,5209578.112,424.36,-8.61636E-16,-1.23106E-15,-24.53999156,1.50264E-15,24.53999156
118846,569329.7384,5209581.538,424.54,-0.429449992,-0.61375544,-25.03848688,0.749081461,25.04968958
118858,569332.2425,5209584.996,424.67,-0.500056912,-0.714664814,-24.88433936,0.872240054,24.89962144
118870,569334.7459,5209588.422,424.77,-0.556883824,-0.79587979,-24.70123838,0.971362051,24.72033013
118882,569337.2494,5209591.849,424.87,-0.613836212,-0.87727409,-24.41401772,1.070702911,24.43748485
118894,569339.7535,5209595.306,424.97,-0.664044392,-0.949029852,-24.13473964,1.158280024,24.16251788
118906,569342.2569,5209598.733,425.07,-0.7164832,-1.023974076,-23.92781854,1.249748408,23.96043345
118918,569344.7604,5209602.159,425.17,-0.763873758,-1.091702922,-23.78814902,1.332410743,23.82543498
118930,569347.2644,5209605.616,425.27,-0.803825164,-1.14880009,-23.79199204,1.402097194,23.83327006
118942,569349.7679,5209609.043,425.38,-0.859643442,-1.228573616,-23.92585766,1.499459895,23.97279802
118954,569352.2713,5209612.47,425.48,-0.931170604,-1.330797948,-24.26297154,1.624223467,24.31727554
118966,569354.7754,5209615.927,425.58,-1.020931918,-1.459081664,-24.73963556,1.780792319,24.80364467
118978,569357.2788,5209619.354,425.68,-1.125192822,-1.60808797,-25.27712496,1.962652747,25.35320595
118990,569359.7823,5209622.78,425.78,-1.235215462,-1.765328702,-25.866598,2.154563219,25.95617527
119002,569362.2863,5209626.237,425.88,-1.372028244,-1.96085714,-26.5073638,2.39320334,26.61517909
119014,569364.7898,5209629.664,425.98,-1.525930146,-2.18080844,-27.0706342,2.661651416,27.20116954
119026,569367.2933,5209633.091,426.08,-1.68016555,-2.401236752,-27.5107146,2.930681527,27.66637512
119038,569369.7973,5209636.548,426.19,-1.812674556,-2.59061458,-27.7325328,3.161814819,27.91219175
119050,569372.3008,5209639.974,426.29,-1.944663878,-2.77925022,-27.5057362,3.392042067,27.71410243
119062,569374.8042,5209643.401,426.39,-2.002131886,-2.86138112,-26.7951966,3.492282062,27.02181702
119074,569377.3083,5209646.858,426.49,-2.058683208,-2.94220138,-25.4286004,3.590922655,25.68089648
119086,569379.8117,5209650.285,426.54,-2.152758966,-3.0766512,-23.53356482,3.755017147,23.83125735
119098,569382.3152,5209653.711,426.32,-2.342542686,-3.3478851,-21.20600026,4.086054439,21.59607112
119110,569384.8192,5209657.169,426.1,-2.63311386,-3.76315732,-18.88605824,4.592890333,19.43650785
119122,569387.3227,5209660.595,425.87,-2.9940885,-4.27905164,-16.4051615,5.222532803,17.21639256
119134,569389.8261,5209664.022,425.79,-3.39500464,-4.85202738,-14.35528498,5.921843142,15.52876148
119146,569392.3302,5209667.479,426.08,-3.54232718,-5.0625756,-12.9039112,6.178814899,14.30694509
119158,569394.8336,5209670.906,426.37,-3.66991138,-5.24491458,-11.3570385,6.40135755,13.03685936
119170,569397.3371,5209674.332,426.66,-3.74581674,-5.35339544,-9.93812338,6.533757402,11.89353951
119182,569399.8411,5209677.789,426.98,-3.4155126,-4.88133644,-8.8702134,5.957614603,10.68521677
119194,569402.3446,5209681.216,427.31,-2.92504622,-4.18037772,-7.80953988,5.102102828,9.328470743
119206,569404.8481,5209684.643,427.56,-2.494422494,-3.56494588,-6.5953005,4.350974914,7.90120063
119218,569407.3521,5209688.1,427.68,-1.895555772,-2.70906494,-4.9897792,3.306382394,5.985821664
119230,569409.8556,5209691.527,427.81,-1.289787362,-1.84332118,-3.51551748,2.249752078,4.173757008
119242,569412.359,5209694.953,427.94,-0.806859194,-1.153136378,-2.423264902,1.407389521,2.802312982
119254,569414.8631,5209698.41,428.06,-0.473854526,-0.677217086,-1.755401874,0.826535597,1.940256899
119266,569417.3665,5209701.837,428.19,-0.247980048,-0.35440493,-1.354412074,0.432547059,1.421804848
119278,569419.87,5209705.264,428.27,-0.147320356,-0.21054535,-1.132585746,0.256968153,1.161371217
119290,569422.374,5209708.721,428.36,-0.106501463,-0.152208357,-1.04993694,0.185768527,1.066244589
119302,569424.8775,5209712.147,428.57,-0.088626569,-0.126662155,-1.06603419,0.154589683,1.077184694
119314,569427.3809,5209715.574,428.78,-0.084538134,-0.120819088,-1.10603665,0.147458293,1.115823023
119326,569429.885,5209719.031,428.99,-0.082604991,-0.118056304,-1.162354292,0.144086348,1.171250774
119338,569432.3884,5209722.458,429.2,-0.080780077,-0.115448182,-1.242094544,0.140903171,1.250061022
119350,569434.8919,5209725.885,429.41,-0.077521638,-0.110791346,-1.337506088,0.13521955,1.344323942
119362,569437.3959,5209729.342,429.62,-0.072542273,-0.103675002,-1.442191172,0.126534136,1.44773142
119374,569439.8994,5209732.768,429.79,-0.063556642,-0.090833016,-1.50723854,0.110860649,1.511310061
119386,569442.4029,5209736.195,429.94,-0.062459083,-0.089264439,-1.547405592,0.108946212,1.551236069
119398,569444.9069,5209739.652,429.98,-0.061953242,-0.088541504,-1.544035774,0.10806388,1.547812739
119410,569447.4104,5209743.079,429.93,-0.058962773,-0.084267624,-1.523515876,0.102847659,1.526983387
119422,569449.9138,5209746.505,429.91,-0.049753139,-0.071105547,-1.54050111,0.086783488,1.542943629
119434,569452.4179,5209749.962,429.9,-0.03557331,-0.050840208,-1.590958972,0.062049876,1.592168533
119446,569454.9213,5209753.389,429.88,-0.011172525,-0.015967403,-1.677298144,0.019488029,1.677411353
119458,569457.4248,5209756.816,429.87,0.00621128,0.008876955,-1.778881888,0.01083422,1.77891488
119470,569459.9288,5209760.273,429.85,-0.013770999,-0.01968105,-1.871071188,0.024020494,1.871225367
119482,569462.4323,5209763.7,429.84,-0.024491391,-0.035002267,-1.947919142,0.042719866,1.948387531
119494,569464.9357,5209767.126,429.82,-0.03098706,-0.044285662,-1.97693661,0.054050141,1.977675347
119506,569467.4398,5209770.583,429.8,-0.041692043,-0.059584869,-2.007984046,0.072722645,2.009300503
119518,569469.9432,5209774.01,429.79,-0.045879131,-0.065568932,-2.024403368,0.080026117,2.025984495
119530,569472.4467,5209777.437,429.77,-0.056074716,-0.080140124,-2.049649444,0.097810088,2.051981885
119542,569474.9507,5209780.894,429.75,-0.068285792,-0.097591778,-2.050168112,0.119109633,2.053625183
119554,569477.4542,5209784.32,429.72,-0.077808303,-0.111201048,-2.002092008,0.135719582,2.006686875
119566,569479.9577,5209787.747,429.69,-0.086454183,-0.123557462,-1.89921769,0.150800438,1.905195162
119578,569482.4617,5209791.204,429.67,-0.097948826,-0.139985217,-1.725509884,0.170850325,1.733947575
119590,569484.9652,5209794.631,429.64,-0.098102014,-0.140204114,-1.509515396,0.171117499,1.51918331
119602,569487.4686,5209798.058,429.61,-0.08549259,-0.122183144,-1.28268476,0.149123116,1.291324087
119614,569489.9727,5209801.515,429.58,-0.061885424,-0.088444578,-1.10137321,0.107945584,1.10665044
119626,569492.4761,5209804.941,429.56,-0.030574234,-0.043695671,-0.905591788,0.053330061,0.907160726
119638,569494.9796,5209808.368,429.53,-0.013729787,-0.019622155,-0.7453122,0.023948612,0.745696863
119650,569497.4836,5209811.825,429.5,-0.008342307,-0.011922547,-0.62230381,0.01455133,0.622473914
119662,569499.9871,5209815.252,429.47,-0.007752133,-0.011079089,-0.531323804,0.0135219,0.531495839
119674,569502.4905,5209818.678,429.44,-0.009857265,-0.014087676,-0.462114646,0.017193844,0.4624344
119686,569504.9946,5209822.136,429.42,-0.012363547,-0.017669568,-0.407549604,0.021565503,0.408119775
119698,569507.498,5209825.562,429.39,-0.012059336,-0.017234802,-0.366181386,0.021034875,0.366785051
119710,569510.0015,5209828.989,429.38,-0.005821035,-0.008319232,-0.335984342,0.010153524,0.336137728
119722,569512.5055,5209832.446,429.36,0.009402242,0.013437372,-0.31221045,0.016400156,0.312640897
119734,569515.009,5209835.873,429.34,0.026761364,0.038246431,-0.298576492,0.046679332,0.302203378
119746,569517.5125,5209839.299,429.33,0.028237586,0.040356206,-0.290245292,0.049254285,0.294394827
119758,569520.0165,5209842.756,429.31,0.020415227,0.029176751,-0.278175466,0.035609891,0.280445457
119770,569522.52,5209846.183,429.3,0.014517555,0.020748008,-0.264262616,0.025322702,0.265473105
119782,569525.0234,5209849.61,429.28,0.014714271,0.021029145,-0.249923478,0.025665828,0.251237894
119794,569527.5275,5209853.067,429.27,0.016050593,0.022938971,-0.239594466,0.027996748,0.241224638
119806,569530.0309,5209856.493,429.25,0.015641902,0.022354885,-0.229114883,0.027283878,0.230733699
119818,569532.5344,5209859.92,429.24,0.014101806,0.020153831,-0.216443484,0.024597516,0.217836681
119830,569535.0384,5209863.377,429.22,0.01326438,0.018957013,-0.200251212,0.023136813,0.201583383
119842,569537.5419,5209866.804,429.21,0.01371441,0.019600177,-0.184039561,0.023921789,0.185587747
119854,569540.0453,5209870.231,429.09,0.015501701,0.022154515,-0.166379246,0.027039328,0.168562091
119866,569542.5494,5209873.688,428.96,0.016505563,0.023589201,-0.152056592,0.028790346,0.15475817
119878,569545.0528,5209877.114,428.82,0.015040999,0.021496094,-0.143000451,0.026235733,0.145387216
119890,569547.5563,5209880.541,428.7,0.01239348,0.01771235,-0.14042771,0.021617717,0.142081904
119902,569550.0603,5209883.998,428.73,0.012297042,0.017574522,-0.146318834,0.0214495,0.147882663
119914,569552.5638,5209887.425,428.66,0.014698683,0.021006867,-0.151716384,0.025638637,0.153867479
119926,569555.0672,5209890.851,428.59,0.018420098,0.026325398,-0.155859074,0.03212984,0.159136349
119938,569557.5713,5209894.309,428.52,0.022708441,0.032454139,-0.160391373,0.039609903,0.165209979
119950,569560.0747,5209897.735,428.45,0.026055193,0.037237213,-0.165294386,0.045447586,0.171428461
119962,569562.5782,5209901.162,428.38,0.030463287,0.043537124,-0.169012692,0.053136551,0.177168798
119974,569565.0822,5209904.619,428.3,0.03973703,0.056790844,-0.169184218,0.069312564,0.182831976
119986,569567.5857,5209908.046,428.26,0.047983064,0.068575784,-0.175873359,0.083695953,0.194772819
119998,569570.0892,5209911.472,428.23,0.061630738,0.088080571,-0.208927141,0.107501324,0.23496188
120010,569572.5932,5209914.929,428.21,0.099407751,0.142070252,-0.327355454,0.173395091,0.370442237
120022,569575.0967,5209918.356,428.18,0.255247902,0.364791752,-0.657214078,0.445224116,0.793822939
120034,569577.6001,5209921.783,428.16,0.495034062,0.707486266,-1.15771041,0.863478743,1.444260687
120046,569580.1042,5209925.24,428.13,0.782992846,1.119027226,-1.821357292,1.365759763,2.276541701
120058,569582.6076,5209928.667,428.1,1.109053154,1.585021722,-2.61328408,1.934500648,3.251391462
120070,569585.1111,5209932.093,427.6,1.34145401,1.91716152,-3.03531778,2.33987332,3.83251369
120082,569587.6151,5209935.55,427.24,1.59296354,2.276610636,-3.66161066,2.778576763,4.596507528
120094,569590.1186,5209938.977,427.15,1.835680098,2.62349234,-4.50932296,3.201942142,5.53049971
120106,569592.622,5209942.404,427.07,1.94968495,2.78642572,-5.4531387,3.400799861,6.426675764
120118,569595.1261,5209945.861,426.99,1.9542887,2.79300432,-6.44814814,3.408829338,7.293746081
120130,569597.6295,5209949.287,426.9,1.926135848,2.75276818,-7.52479318,3.359722006,8.240767219
120142,569600.133,5209952.714,426.82,1.906611884,2.72486628,-8.55468444,3.32566762,9.178381719
120154,569602.637,5209956.171,426.47,1.85866278,2.65633962,-9.43874668,3.242031386,9.98001535
120166,569605.1405,5209959.598,425.92,1.746966026,2.4967057,-10.22590284,3.047200297,10.67026328
120178,569607.6439,5209963.025,425.94,1.418434044,2.027178826,-11.12284542,2.474148162,11.39469611
120190,569610.148,5209966.482,425.96,0.932035982,1.332034674,-12.02092846,1.625732895,12.13036391
120202,569612.6514,5209969.908,425.98,0.49755171,0.71108443,-13.08402514,0.86787025,13.11277669
120214,569615.1549,5209973.335,426,0.171133846,0.24457881,-13.77396026,0.29850559,13.77719445
120226,569617.6589,5209976.792,426.02,-0.091888945,-0.131324604,-14.34681408,0.16028016,14.34770936
120238,569620.1624,5209980.219,426.49,-0.273376898,-0.390701022,-14.81218272,0.476846115,14.81985625
120250,569622.6659,5209983.645,427.72,-0.33586674,-0.480009454,-15.40828262,0.585846006,15.41941597
120262,569625.1699,5209987.103,428.26,-0.201489107,-0.287961578,-15.46490684,0.351453739,15.46889987
